,alpha,beta,delta_m,lam,lamb,mmin,mpp,mu_chi,mu_spin,sigma_chi,sigma_spin,sigpp,xi_spin
582,3.8970194,1.6943703,2.4680307,0.028050667,4.58943,5.928444,32.216583,0.1854662,0.118928194,0.22418955,0.33205828,4.9977155,0.9440092
583,3.702599,0.4387052,4.7955675,0.0259792,4.4899883,5.530478,34.293327,0.14894083,0.15440106,0.27582955,0.30535135,2.30263,0.80017155
584,3.314695,0.6403141,4.9782124,0.03480833,3.8538036,4.8179297,33.88557,0.11798709,0.0892005,0.26848093,0.2674544,4.6057267,0.8346611
585,3.8329372,1.3052626,4.462862,0.013127393,5.1946316,5.5581446,33.66996,0.13654006,0.15744805,0.2726227,0.31272188,2.6790671,0.9518317
586,3.8616738,0.13309789,4.6329556,0.018509176,5.071069,5.206142,34.098564,0.12445463,0.16792655,0.24491152,0.31143054,1.3287573,0.8576848
587,3.4876742,0.2644136,4.939513,0.019720335,4.2071304,4.86868,34.166706,0.15941021,0.1717745,0.2845186,0.28770337,2.0884852,0.80753213
588,3.8910441,0.29903722,5.2613244,0.015516485,5.2705364,4.9340363,34.501457,0.19536948,0.13256991,0.22120133,0.30700845,2.285367,0.90533483
589,3.9214878,0.85750866,4.7579327,0.017318102,5.3211164,5.553905,32.177807,0.22648808,0.1613239,0.22637227,0.3288923,4.0651135,0.9659047
590,3.8137121,0.10328984,4.4242253,0.01611096,5.0802145,5.627568,34.213802,0.10999978,0.060646296,0.31772256,0.2906446,1.6672354,0.83554274
591,3.9072938,0.36781216,4.6274905,0.021432789,4.8396006,5.5486364,35.497757,0.21529807,0.065104604,0.23971498,0.32370353,2.1846762,0.78285474
592,3.6874642,0.19491339,4.1615148,0.019227155,5.0751686,5.59274,34.138256,0.19774693,0.101237774,0.23609725,0.32785088,2.6182284,0.7316457
593,3.6982093,0.6103971,5.9533873,0.016340028,4.7503757,5.186735,32.612984,0.17786552,0.09360814,0.23792297,0.32401097,3.4484015,0.99008685
594,3.9970102,1.3274968,2.9183397,0.017372303,5.1458225,5.7109556,34.036118,0.13937113,0.15533042,0.28802887,0.30704534,2.5143564,0.99223316
595,3.3977218,0.48128414,7.356717,0.009851744,4.3006506,4.3297796,33.490448,0.13037476,0.1199944,0.271615,0.35505384,1.032073,0.94856083
596,3.9992237,1.5917897,3.9219995,0.018836848,5.4274445,5.7244463,34.290688,0.19494662,0.13447833,0.28850994,0.26499432,2.0498962,0.738527
597,4.046892,1.3413033,3.6436768,0.013989149,4.7976017,5.8760214,33.154118,0.16227598,0.10335791,0.25967216,0.23425648,1.8494117,0.88770103
598,4.0092783,1.2228928,3.3974404,0.014780795,4.6806717,5.866063,32.46773,0.13513772,0.121943355,0.26027933,0.23825814,2.0087538,0.85167205
599,3.9793983,1.9308515,3.3122196,0.020795131,5.88266,5.888953,33.856358,0.22718373,0.13661206,0.25931922,0.21812715,3.5280392,0.82537425
600,3.944366,1.7695818,2.9998784,0.01449118,5.2358894,5.7724466,32.30856,0.16987953,0.11880052,0.26542437,0.2537657,1.9275943,0.79699725
601,3.9913735,0.536572,7.1165447,0.00860069,4.36364,4.001523,32.362522,0.10783923,0.16076064,0.36539736,0.30524987,4.435762,0.89714664
602,3.9345832,0.77251124,6.7145224,0.00727769,4.4012947,4.0433598,32.06525,0.10997223,0.1649524,0.386668,0.30740076,5.373063,0.9159692
603,3.6242332,1.8074956,7.49589,0.01625069,4.3474865,4.4843636,33.958244,0.13727298,0.17560136,0.27606088,0.3099784,1.9894909,0.8369783
604,3.5805807,0.2771349,7.930685,0.0072966754,3.4073334,3.2493649,33.861076,0.17389628,0.13376057,0.3099931,0.345441,5.0164165,0.9196345
605,3.787786,1.053457,9.078915,0.010137401,5.101571,4.2136803,33.748596,0.13659449,0.1303457,0.28589764,0.2338023,2.4632878,0.86008704
606,3.320588,-0.45361388,6.2625914,0.015236962,5.1186237,4.152994,33.91602,0.17480841,0.12270367,0.21951118,0.40141422,3.1120098,0.90263414
607,3.940278,2.7509146,3.5492306,0.016249662,4.7655315,5.951435,32.14218,0.14282139,0.1076802,0.30237806,0.30272794,4.5068727,0.760652
608,3.3420982,0.3628528,3.786673,0.025986621,5.4390545,5.2428274,34.663578,0.16255116,0.13288665,0.23730716,0.3382733,2.521431,0.9657304
609,3.3632374,-0.31631553,2.5496032,0.025934353,5.392473,5.2686176,32.84456,0.28697744,0.19116557,0.25470138,0.35475725,2.8996665,0.97091955
610,3.9743562,0.6635895,4.9678926,0.028564474,4.3589067,5.835515,34.354134,0.11905111,0.10147834,0.2392284,0.3715185,3.5022743,0.9331363
611,3.9592538,1.0427942,3.110581,0.025128528,5.225643,5.6341124,30.922667,0.123670466,0.1305368,0.22046115,0.28401768,5.594977,0.9801947
612,3.8977766,0.96792865,3.2725677,0.03848123,5.331934,5.738757,28.113285,0.2822625,0.21659362,0.17511643,0.46423817,7.1003838,0.9916854
613,3.7684264,0.6341839,8.110266,0.015912022,4.2621126,4.0318418,28.821674,0.12431278,0.1314019,0.35403287,0.37144005,7.7151537,0.9987124
614,3.6746392,0.4123237,3.9336011,0.025631802,4.8398695,5.956422,33.447723,0.1584821,0.03420949,0.20735587,0.3052039,1.5732427,0.81980485
615,3.604466,2.2083526,3.1221952,0.02672278,3.551921,5.90326,32.7571,0.12634172,0.1362505,0.28735656,0.3335063,3.2410264,0.8699229
616,3.8099513,2.0247579,4.563527,0.028585587,3.7347393,5.774564,32.867764,0.18974775,0.16473126,0.28533617,0.32802293,3.357911,0.91985255
617,4.2521257,0.55619526,6.479306,0.008415233,5.455886,4.607092,34.085,0.10477106,0.08503187,0.26377794,0.32742316,2.820104,0.85146755
618,3.8845153,0.8664546,6.8487926,0.0092681805,5.5338364,4.8313246,32.29928,0.10488626,0.0976938,0.2769883,0.33341837,2.2757196,0.37206966
619,4.126774,0.84580326,4.193757,0.016483705,5.019972,5.7571297,33.87223,0.15180571,0.1184752,0.29041415,0.3227582,3.016451,0.9990973
620,3.7680411,1.5699477,4.8098183,0.014304614,4.436901,5.203168,34.2216,0.18136603,0.1018281,0.29148358,0.34657943,2.752532,0.9827551
621,3.9374108,1.5937147,4.2841086,0.015083193,4.685066,5.501417,33.169052,0.17533052,0.22289515,0.24157637,0.35146558,4.3801055,0.9087546
622,4.054942,2.0971327,3.7011657,0.020949531,4.4826717,5.768242,33.940132,0.15742274,0.12304759,0.2518613,0.31639108,3.464823,0.83916044
623,3.5172668,-0.76488817,4.7711277,0.023768812,4.7088137,4.829707,33.96705,0.23004672,0.094812274,0.2362051,0.25664294,2.6643043,0.804466
624,2.9703088,-0.5913595,3.5257893,0.06296945,4.6731462,5.8291035,36.1461,0.12513179,0.12547374,0.25557587,0.5440487,1.8343726,0.79233944
625,3.1536975,-0.28484333,2.6207843,0.0524602,3.691475,5.639492,32.788475,0.20737167,0.1340754,0.20552635,0.34512755,3.2756681,0.6729894
626,3.3300114,-0.03754735,4.752038,0.048695076,4.1403255,5.506485,35.30758,0.18836302,0.1513958,0.22485012,0.25794685,2.8967624,0.86192405
627,4.24979,1.6398773,5.1955585,0.0068097473,5.0614405,4.8663807,31.970325,0.13884248,0.07445061,0.2811101,0.30080542,5.0074577,0.9221253
628,4.1460733,3.4643512,5.3368454,0.012091502,5.888422,5.442974,33.587265,0.11682025,0.16490996,0.28604093,0.35249692,1.762785,0.8307947
629,3.6954951,3.20497,6.189165,0.0066343877,3.6174679,4.582863,33.47458,0.15978582,0.05197966,0.2573901,0.29610384,1.1057669,0.851742
630,3.7691374,3.296586,4.9696054,0.020297427,4.018406,5.2416906,33.079338,0.12310119,0.09358239,0.3090066,0.24443236,1.1011573,0.89908165
631,4.0494595,2.2530856,5.658163,0.0087015815,5.2920494,4.7759857,32.899273,0.14643575,0.1920619,0.2495335,0.42494014,1.1979047,0.8249549
632,3.9588046,1.8524427,5.2371187,0.0095771765,5.2990637,4.725516,33.000107,0.13095602,0.1908524,0.2627094,0.3926108,1.2554054,0.75379944
633,4.1250935,0.8850899,3.887304,0.0142507255,5.05002,5.646558,34.316288,0.19293404,0.24826694,0.1791485,0.28592908,2.3601246,0.7707761
634,4.0787086,1.3884478,4.1379986,0.016315268,5.6889715,4.8770304,33.520134,0.115852825,0.09520173,0.34294826,0.3069541,3.2720778,0.8423527
635,4.0169525,0.31500173,4.369918,0.021952534,5.562065,5.898638,29.732035,0.10456261,0.15948975,0.22214398,0.28865147,6.1597204,0.6620474
636,3.7822895,0.46645164,3.6452737,0.052476823,5.0962067,5.902014,29.425343,0.10792597,0.18294084,0.2065477,0.2868656,5.741972,0.47202164
637,3.747819,0.25023317,2.611008,0.029947948,4.4566727,5.608371,33.003975,0.117624536,0.23767853,0.2720585,0.27028713,5.7403274,0.9170148
638,3.6544995,3.0402489,4.4061894,0.01723768,3.7581177,4.798666,33.236862,0.177552,0.054113746,0.27757722,0.37692073,3.6488903,0.85623354
639,3.600247,0.052438498,3.9381418,0.016379492,5.065052,5.730683,33.44181,0.10684958,0.18941236,0.23225659,0.21683568,3.5481002,0.89819974
640,4.01412,2.3260694,4.259505,0.028910112,4.5630503,5.3305626,30.937279,0.10122826,0.11105895,0.305525,0.20545927,4.78137,0.8887259
641,3.6165056,0.8223388,5.2358103,0.014443603,4.088934,4.721408,35.87201,0.18943916,0.106741786,0.22991776,0.22623363,2.023489,0.919961
642,3.7497435,0.6933243,4.5211754,0.026593614,4.521057,5.5826864,30.241573,0.11224619,0.21576035,0.28473496,0.46515584,6.7947617,0.9436314
643,4.1151514,0.8015735,4.8518524,0.020910963,4.781766,5.2369347,33.68477,0.10567513,0.18491149,0.29451758,0.49367952,4.3951826,0.8551342
644,3.5448656,0.86352444,4.206752,0.020096691,4.517646,5.356658,34.808147,0.12353878,0.06706524,0.27223027,0.22220327,1.6915798,0.7510862
645,3.5063367,0.20320916,6.554371,0.02117423,3.3705006,4.7576637,33.392395,0.103973545,0.1318618,0.2854847,0.2562679,3.5103867,0.8254277
646,3.567048,1.5409431,3.4395626,0.020602778,4.2206,5.5799065,33.128098,0.23915729,0.15117002,0.29302475,0.3828984,2.1703982,0.93420243
647,3.889296,0.37344694,5.92757,0.012859837,5.392254,4.823702,33.02498,0.105140895,0.13710546,0.28605038,0.241752,2.824923,0.7760887
648,3.7081676,0.2265122,5.695713,0.019896151,4.869198,5.2120214,32.877026,0.10862449,0.08962023,0.29836202,0.3318304,3.7796884,0.8288853
649,3.7429523,0.9737773,3.760685,0.02831025,4.0459538,5.7230234,34.253853,0.20666207,0.132519,0.30600604,0.33785924,2.649696,0.8871998
650,3.6692429,0.73882556,4.14673,0.031878226,4.150157,5.743212,33.298203,0.14179042,0.2090689,0.25980377,0.31587833,4.2454433,0.7683181
651,3.5004797,0.14470482,3.551322,0.026274333,4.83982,5.6005583,34.216885,0.10377263,0.13888538,0.28302458,0.4405258,1.1305524,0.8509052
652,3.6210322,0.8595607,3.958387,0.02456339,4.266569,5.54095,33.512756,0.1181383,0.1138047,0.3075821,0.24853888,1.1466452,0.9229288
653,3.5971732,0.45753694,4.0636353,0.025569033,3.8094406,5.402042,34.600533,0.204451,0.11979258,0.22583747,0.37200534,1.3069772,0.80389744
654,4.0160637,1.0436466,5.848667,0.014210497,4.697113,4.9210224,32.935577,0.10209454,0.14595878,0.26018265,0.34021384,3.055264,0.99043125
655,3.8415537,0.6402309,6.19003,0.017298985,5.036295,5.1361065,32.865837,0.19563544,0.11544764,0.32725048,0.2132176,4.2201886,0.730921
656,3.939786,0.6873548,5.407405,0.013200113,5.148638,4.965167,33.339874,0.13401216,0.102347374,0.34241468,0.2053717,1.9080768,0.8012982
657,4.25863,1.0544395,7.2881126,0.0072371857,5.1320686,4.578038,33.744873,0.16937846,0.15067744,0.40760425,0.20368429,3.5211394,0.6277286
658,3.656973,0.042081594,7.124486,0.010226473,4.1184416,3.9554496,32.764492,0.114959896,0.11139369,0.18637888,0.55677253,5.6837173,0.95188636
659,3.9964356,1.9110405,3.1178627,0.014548679,4.987032,5.8587503,33.29484,0.29740295,0.17802942,0.18712494,0.22243503,2.249818,0.9227563
660,3.705791,0.42312074,4.249547,0.035705436,3.8414764,5.87984,34.79303,0.13762724,0.07634699,0.23031431,0.39350286,4.3535357,0.5994184
661,3.7070222,0.15040898,3.5331511,0.025475541,4.0431643,5.8552175,35.47881,0.13488522,0.058211565,0.25465682,0.44559938,3.2988532,0.70272905
662,3.899004,0.697819,8.243598,0.003804937,4.4248295,3.9008515,32.912903,0.20213795,0.21035409,0.20285024,0.31697655,4.806456,0.98739487
663,3.5268412,0.58336306,2.9798207,0.029221263,4.560192,5.8727865,34.367958,0.109104715,0.079102635,0.32806844,0.45630896,1.2651279,0.6763551
664,3.912417,1.0130463,6.098402,0.011975656,4.9585924,4.17939,30.621555,0.26416358,0.1735692,0.15132965,0.23851398,4.7399864,0.92589414
665,3.7693677,-0.35115635,6.139722,0.025418362,5.4427032,4.666116,31.064861,0.13283545,0.09869981,0.19461212,0.3927011,4.709972,0.6756471
666,3.7565284,2.9846654,3.2636583,0.0124010295,4.504776,5.5177217,34.499218,0.1045464,0.20199084,0.30748814,0.3967011,2.8936892,0.9296992
667,3.8481307,3.1774235,3.3086007,0.013250258,4.750082,5.564212,33.359406,0.10492955,0.19565737,0.31307027,0.36843842,2.8433828,0.9089835
668,4.097501,0.1359353,6.131999,0.024390077,5.193413,5.1645756,33.692368,0.2606423,0.08948922,0.26478288,0.2466051,3.0257862,0.76594675
669,3.8673325,1.4721756,3.758185,0.010756132,5.7380304,5.6264963,33.670094,0.1254511,0.098763704,0.21006614,0.41617763,2.2901187,0.90579814
670,3.725254,0.7805805,7.025295,0.008633074,4.1744633,4.1248198,32.80273,0.108134635,0.15256429,0.3091692,0.24527168,4.4829435,0.88675857
671,3.8763943,3.2357273,6.3462753,0.011071545,4.319664,4.95253,33.486538,0.101967804,0.09590137,0.33383268,0.27216327,1.9324193,0.87619597
672,4.038369,0.7778878,6.1976166,0.012861253,4.6918373,5.192042,34.875282,0.11479299,0.054991364,0.3353455,0.35974756,1.4473319,0.7993453
673,3.7235026,1.3113034,6.2994876,0.022765469,4.6760197,4.7393684,30.650976,0.14353806,0.2192694,0.2358723,0.23114075,3.187993,0.96491474
674,4.432189,0.96908927,4.8889832,0.025112612,4.9357166,5.2341413,28.193558,0.12369605,0.037365437,0.27485955,0.33250976,9.892752,0.9459734
675,4.3307247,1.172632,5.074454,0.022721818,4.9805117,5.403595,28.353636,0.13778695,0.05166185,0.272534,0.33983818,9.894739,0.9327254
676,3.5674472,1.1870182,4.266119,0.018683879,5.1844215,5.2190347,34.960594,0.15205258,0.21355462,0.23789638,0.31525856,3.6855812,0.76973796
677,3.9293427,0.97120523,3.8067245,0.016067736,4.276211,5.5676684,32.427174,0.20426925,0.24970639,0.25937524,0.34876674,2.5711348,0.4688736
678,3.733879,1.1912155,3.4894109,0.020903632,5.1345167,5.640789,35.01889,0.12258239,0.21647215,0.20719719,0.23252657,2.7237494,0.8961393
679,3.8765655,0.13569951,4.228116,0.04417714,4.9684954,5.543188,29.153976,0.15149605,0.117639184,0.31060514,0.49352014,8.904461,0.9308798
680,3.8028646,0.45670366,3.467085,0.033713173,4.5727386,5.851281,32.82464,0.1800892,0.1752311,0.24260503,0.25951135,3.1871061,0.94831645
681,3.4763055,1.1944759,3.5266092,0.030075433,5.023258,5.5850573,32.742905,0.15972123,0.12926126,0.31848732,0.41978335,3.0943987,0.886371
682,3.7614264,1.3152959,3.6480885,0.027045246,4.5786486,5.5960503,34.94268,0.18550465,0.157377,0.2927736,0.44038057,4.098633,0.71520746
683,3.4181557,0.12440133,6.008908,0.014831189,4.827265,4.7779913,33.563625,0.10574515,0.13149786,0.2729824,0.2347214,1.1463953,0.8373169
684,3.4997692,0.40571547,5.449663,0.024502821,4.117388,5.300725,36.32836,0.19889733,0.14118564,0.2801166,0.42116106,1.0701991,0.9537186
685,3.4794173,0.29870033,6.991889,0.011982227,4.7567797,4.4286633,33.337784,0.10738421,0.1281395,0.2808188,0.20369785,2.3454125,0.93056315
686,3.4810557,0.38126802,7.188918,0.014873344,3.8779364,4.069876,34.849,0.10444379,0.14690459,0.32860202,0.20057729,2.3467002,0.9021047
687,3.6198196,0.5875869,5.281479,0.01739577,3.8889618,4.615354,33.206554,0.21625796,0.17880392,0.23328125,0.212909,2.5928469,0.8152979
688,3.639058,0.16196752,3.5744772,0.026295688,4.6362486,5.3925853,31.69875,0.11294135,0.18130004,0.29498267,0.29541862,4.2483196,0.68700194
689,3.5378704,0.16142082,3.5972085,0.022818403,4.4102564,5.6616335,32.89985,0.10872618,0.19697988,0.3648712,0.26104498,4.150257,0.80017143
690,3.6657043,0.07098794,4.0989137,0.024360392,5.0772,5.9173765,30.717442,0.11900546,0.11588943,0.21778595,0.28198904,4.7616386,0.8871055
691,3.7701917,1.8182046,6.2842426,0.01282244,4.875496,4.932272,34.57267,0.11858694,0.15430033,0.25318193,0.24076363,2.235234,0.99005556
692,3.8847246,0.29291534,5.588782,0.03411419,4.496585,5.2935786,33.849495,0.12773809,0.13563836,0.3079202,0.4670754,3.6497457,0.9938472
693,3.6692848,0.07605505,3.8560874,0.017319757,5.3192635,5.324442,31.420033,0.1642639,0.17309856,0.27091664,0.45423406,6.4766536,0.97938406
694,3.9100351,1.9607775,5.245084,0.025354574,4.364193,5.262204,31.966003,0.10777236,0.13762343,0.27264044,0.3015704,3.916255,0.9967654
695,3.9055567,0.5853317,5.8126707,0.014300723,5.4766235,4.6528687,33.75415,0.20971766,0.1113075,0.28819492,0.35540056,3.3971894,0.9121001
696,3.9868836,0.6934955,4.743237,0.012127263,5.0924215,5.322314,32.539227,0.1518938,0.20510519,0.2241815,0.32547668,2.6596804,0.8470437
697,3.9228544,0.6760013,4.8754673,0.017214946,5.1685486,5.1917152,33.69123,0.14911236,0.18983877,0.23927271,0.31732202,3.817292,0.8858039
698,3.7072453,0.6884036,5.0316677,0.02796371,4.769988,5.0672646,31.603146,0.13567509,0.15973449,0.31089863,0.31660926,4.785736,0.7555595
699,3.6968408,0.65200853,4.515134,0.03057843,4.6617317,5.1219482,31.093796,0.12104547,0.13591826,0.27048278,0.3239714,5.4811134,0.83633125
700,3.6814466,1.6331589,4.125173,0.024961524,3.8971786,5.668815,35.866367,0.10360869,0.15771687,0.30501187,0.302101,2.2415645,0.91977507
701,3.7056007,-0.11511314,2.5543785,0.06918216,5.659732,5.987431,28.791832,0.15003482,0.13220203,0.2605621,0.33467573,7.573076,0.8681059
702,3.9086313,1.5958917,3.1515064,0.015173257,5.0783176,5.9976482,34.018494,0.17466673,0.1799972,0.27937338,0.30196467,1.620491,0.7885471
703,3.2464108,-0.11641538,3.2288775,0.035418697,3.7951937,5.9997735,34.59559,0.16742675,0.07501459,0.23951119,0.29520595,1.98797,0.8040245
704,3.6639,0.5767977,2.662828,0.036294427,4.3523846,5.9985275,32.559998,0.17934683,0.09599078,0.25512633,0.24053767,3.484091,0.77320445
705,3.8872952,0.94094324,3.1157348,0.024060113,5.0838814,5.9989033,32.139477,0.13248223,0.1299119,0.22903171,0.3192067,3.6388445,0.84780645
706,3.5705872,0.5669441,2.7862458,0.031877737,4.1364136,5.1381273,35.82763,0.11515691,0.17351818,0.2628863,0.3041513,1.7507492,0.821628
707,3.5301614,0.46222305,2.8821943,0.029019302,3.9939737,5.6637707,33.877888,0.16106564,0.18737328,0.29648456,0.40578264,2.256084,0.6997514
708,3.6389031,-0.07429695,6.112059,0.020806957,4.7176733,4.620553,32.69134,0.14065199,0.17577755,0.20024997,0.25073048,3.4884696,0.8998175
709,3.5712705,0.12805963,5.5874386,0.01979849,5.042926,4.87741,33.53096,0.23317572,0.19215822,0.21080601,0.2534295,2.4602423,0.8338519
710,3.6736817,-0.18708599,5.4332333,0.015474279,4.356208,5.0431156,34.840923,0.1522589,0.14212632,0.2300733,0.25429758,2.456684,0.7778396
711,3.6749701,-0.045383334,3.9856992,0.019649308,5.438011,5.587206,33.676834,0.13965772,0.13476133,0.27613547,0.34648034,3.8580089,0.9442543
712,4.044239,0.19550562,5.083865,0.013111106,4.8065205,5.3413315,35.37309,0.20439756,0.16761303,0.2638683,0.37462986,1.8966582,0.87417924
713,3.321608,0.441926,5.600087,0.019372316,4.655422,5.508058,32.954056,0.11692922,0.17173147,0.26566002,0.26241013,2.831334,0.8886882
714,3.4863868,0.027324677,5.040085,0.02288507,4.480915,5.0275164,32.700256,0.11537025,0.18090439,0.28916043,0.27292717,2.4024587,0.876944
715,3.6841345,0.6964934,6.144516,0.020983992,3.9794579,5.124338,34.462364,0.14335696,0.11622441,0.27956572,0.3276701,2.7482338,0.8690516
716,3.508007,0.16301966,6.1596923,0.011714421,4.5149117,4.17297,34.311203,0.10489612,0.16725695,0.2422257,0.30099195,2.3376904,0.88320684
717,3.68643,1.311871,3.0801873,0.033290487,4.1502867,5.8458886,32.462616,0.10566384,0.09325862,0.31884983,0.33598167,4.845804,0.85439557
718,3.4897852,0.14173532,4.290103,0.069469996,3.9226494,5.884241,29.379484,0.10365561,0.062489033,0.33776182,0.22254297,7.239044,0.75140065
719,4.067086,1.3580353,5.5450506,0.014661713,5.3166676,5.640568,32.03735,0.17945611,0.13529623,0.24362549,0.43306804,4.5397396,0.9867337
720,4.039135,0.6514125,5.391024,0.017686691,5.0603886,4.78139,32.742268,0.18884975,0.14617348,0.23937017,0.35713035,2.6639886,0.97732234
721,3.9635286,1.1640329,5.414039,0.012202297,5.227497,5.3105984,32.353954,0.16825236,0.14082468,0.2283684,0.41235638,5.9633174,0.98623586
722,3.7421322,0.42935848,4.4401436,0.022027176,4.608448,5.7677755,33.776302,0.114248104,0.14423418,0.21682039,0.24938399,1.2325128,0.8843423
723,3.8218775,1.2738049,3.9920325,0.019977285,4.703739,5.7098684,33.50727,0.2255021,0.18185401,0.26280403,0.47202486,1.1668972,0.93101716
724,3.8288984,1.0203474,3.82314,0.021960404,4.610756,5.890424,34.44553,0.16113816,0.21436608,0.2628876,0.42272425,1.3142631,0.96858984
725,3.6655703,0.53590775,4.034257,0.01727916,4.612113,5.6124287,34.790817,0.14399718,0.25296474,0.22009763,0.5208828,1.5004052,0.891998
726,3.7955537,0.39540243,4.265782,0.020545332,4.676652,5.51363,34.32731,0.17556995,0.23032033,0.22914106,0.453108,2.2053666,0.78089577
727,3.7446322,0.48293877,5.0985565,0.019944087,4.3593464,5.0855,32.110065,0.13936381,0.0824883,0.23841292,0.42886,3.589965,0.9185141
728,3.8229427,1.1686056,5.760474,0.027535455,5.2136955,5.0581636,29.373262,0.16989806,0.14451683,0.22603601,0.24006495,6.3259397,0.71887845
